open,high,low,close,volume,timestamp,symbol
66470.1,66534.1,66461.5,66483.3,0.0,2024-07-24 10:54:00,BTC/USD
66489.5,66547.5,66463.9,66470.1,0.0,2024-07-24 10:49:00,BTC/USD
66439.3,66505.6,66439.3,66489.5,0.0,2024-07-24 10:44:00,BTC/USD
66432.3,66446.8,66427.4,66439.3,0.0,2024-07-24 10:39:00,BTC/USD
66424.8,66432.3,66369.3,66432.3,0.0,2024-07-24 10:34:00,BTC/USD
66433.9,66465.3,66424.8,66424.8,0.0,2024-07-24 10:29:00,BTC/USD
66548.3,66605.4,66432.2,66433.9,0.0,2024-07-24 10:24:00,BTC/USD
66478.3,66549.6,66455.6,66548.3,0.0,2024-07-24 10:19:00,BTC/USD
66491.5,66513.2,66463.3,66478.3,0.0,2024-07-24 10:14:00,BTC/USD
66397.3,66498.5,66392.7,66491.5,0.0,2024-07-24 10:09:00,BTC/USD
66409.4,66458.2,66393.0,66397.3,0.0,2024-07-24 10:04:00,BTC/USD
66428.3,66435.8,66404.2,66409.4,0.0,2024-07-24 09:59:00,BTC/USD
66400.1,66452.5,66400.1,66428.3,0.0,2024-07-24 09:54:00,BTC/USD
66378.6,66414.4,66363.1,66400.1,0.0,2024-07-24 09:49:00,BTC/USD
66360.8,66384.6,66353.8,66378.6,0.0,2024-07-24 09:44:00,BTC/USD
66401.2,66436.5,66360.8,66360.8,0.0,2024-07-24 09:39:00,BTC/USD
66387.1,66452.2,66386.5,66401.2,0.0,2024-07-24 09:34:00,BTC/USD
66407.3,66426.7,66355.0,66387.1,0.0,2024-07-24 09:29:00,BTC/USD
66395.1,66481.2,66394.6,66407.3,0.0,2024-07-24 09:24:00,BTC/USD
66314.1,66401.3,66314.1,66395.1,0.0,2024-07-24 09:19:00,BTC/USD
66356.7,66362.1,66308.3,66314.1,0.0,2024-07-24 09:14:00,BTC/USD
66405.0,66405.0,66329.5,66356.7,0.0,2024-07-24 09:09:00,BTC/USD
66443.8,66450.3,66376.2,66405.0,0.0,2024-07-24 09:04:00,BTC/USD
66383.4,66457.1,66383.4,66443.8,0.0,2024-07-24 08:59:00,BTC/USD
