open,high,low,close,volume,timestamp,symbol
67465.1,67489.8,67462.1,67489.8,2.19723915,2024-07-26 20:46:00,BTC/USD
67489.8,67563.5,67489.8,67553.5,0.28143094,2024-07-26 20:47:00,BTC/USD
67550.0,67550.0,67524.9,67524.9,15.19889532,2024-07-26 20:48:00,BTC/USD
67524.9,67525.0,67499.9,67500.0,12.11505788,2024-07-26 20:49:00,BTC/USD
67500.0,67520.1,67494.5,67520.1,17.5164477,2024-07-26 20:50:00,BTC/USD
67519.9,67519.9,67494.1,67501.1,22.00797361,2024-07-26 20:51:00,BTC/USD
67501.1,67501.1,67480.6,67486.3,17.19476348,2024-07-26 20:52:00,BTC/USD
67491.2,67500.0,67491.2,67500.0,0.107783,2024-07-26 20:53:00,BTC/USD
67500.0,67615.8,67500.0,67609.0,5.95289438,2024-07-26 20:54:00,BTC/USD
67609.0,67609.1,67503.7,67503.8,0.27882691,2024-07-26 20:55:00,BTC/USD
67503.8,67503.8,67500.0,67500.0,0.07721067,2024-07-26 20:56:00,BTC/USD
67500.0,67500.0,67442.9,67461.4,1.30500192,2024-07-26 20:57:00,BTC/USD
67463.7,67463.7,67449.1,67449.1,0.17163996,2024-07-26 20:58:00,BTC/USD
67449.2,67449.2,67443.9,67443.9,0.24053173,2024-07-26 20:59:00,BTC/USD
67448.4,67450.7,67448.3,67450.7,0.19211019,2024-07-26 21:00:00,BTC/USD
67450.7,67450.7,67450.6,67450.7,0.0960485,2024-07-26 21:01:00,BTC/USD
67450.7,67450.7,67450.6,67450.6,0.07577204,2024-07-26 21:02:00,BTC/USD
67450.7,67450.7,67450.6,67450.6,0.07449637,2024-07-26 21:03:00,BTC/USD
67450.7,67453.8,67450.7,67453.8,0.015807,2024-07-26 21:04:00,BTC/USD
67453.8,67476.2,67453.8,67476.2,0.2272079,2024-07-26 21:05:00,BTC/USD
67476.1,67476.2,67476.1,67476.1,0.10770547,2024-07-26 21:06:00,BTC/USD
67476.2,67497.0,67476.1,67497.0,0.14741004,2024-07-26 21:07:00,BTC/USD
67497.1,67590.9,67497.1,67590.9,1.83741624,2024-07-26 21:08:00,BTC/USD
67590.9,67590.9,67590.8,67590.9,0.08665662,2024-07-26 21:09:00,BTC/USD
67590.9,67590.9,67590.9,67590.9,0.04564301,2024-07-26 21:10:00,BTC/USD
67590.9,67615.8,67590.9,67615.8,0.23270406,2024-07-26 21:11:00,BTC/USD
67615.8,67615.8,67615.8,67615.8,0.86861054,2024-07-26 21:12:00,BTC/USD
67616.3,67638.8,67616.3,67638.8,3.69295661,2024-07-26 21:13:00,BTC/USD
67639.3,67673.1,67639.3,67673.1,0.01674381,2024-07-26 21:14:00,BTC/USD
67673.1,67706.7,67673.0,67706.7,0.47398808,2024-07-26 21:15:00,BTC/USD
