open,high,low,close,volume,timestamp,symbol
2580.152,2580.152,2580.152,2580.152,0.0,2024-08-08 21:31:00+00:00,ETH/USD
2580.062,2581.625,2580.062,2580.1895,0.512216313,2024-08-08 21:34:00+00:00,ETH/USD
2582.22,2582.22,2582.22,2582.22,0.0,2024-08-08 21:36:00+00:00,ETH/USD
2583.187,2584.6625,2583.187,2584.6625,0.0,2024-08-08 21:37:00+00:00,ETH/USD
2583.289,2583.289,2583.289,2583.289,0.0,2024-08-08 21:38:00+00:00,ETH/USD
2582.145,2582.145,2582.145,2582.145,0.0,2024-08-08 21:39:00+00:00,ETH/USD
2588.015,2593.3245,2588.015,2591.9,0.0,2024-08-08 21:41:00+00:00,ETH/USD
2596.182,2626.4225,2596.182,2613.595,0.0,2024-08-08 21:42:00+00:00,ETH/USD
2608.47,2608.47,2605.01,2605.01,0.0,2024-08-08 21:43:00+00:00,ETH/USD
2606.355,2611.766,2606.355,2611.766,0.0,2024-08-08 21:44:00+00:00,ETH/USD
2612.08,2621.666,2612.08,2614.9705,0.0,2024-08-08 21:45:00+00:00,ETH/USD
2616.953,2624.155,2616.953,2622.99,0.0,2024-08-08 21:46:00+00:00,ETH/USD
2624.5655,2624.5655,2620.49,2621.17,0.0,2024-08-08 21:47:00+00:00,ETH/USD
2620.6255,2621.74,2619.2745,2619.2745,0.113198471,2024-08-08 21:48:00+00:00,ETH/USD
2615.195,2615.195,2613.77,2613.77,0.0,2024-08-08 21:49:00+00:00,ETH/USD
2611.375,2614.52,2611.375,2614.52,0.0,2024-08-08 21:50:00+00:00,ETH/USD
2617.85,2621.315,2617.85,2621.315,0.0,2024-08-08 21:51:00+00:00,ETH/USD
2619.0665,2619.0665,2615.8385,2617.135,0.0,2024-08-08 21:52:00+00:00,ETH/USD
2617.7075,2617.7075,2613.1885,2613.1885,0.0,2024-08-08 21:54:00+00:00,ETH/USD
2613.5815,2613.5815,2613.5815,2613.5815,0.0,2024-08-08 21:55:00+00:00,ETH/USD
2611.005,2612.565,2610.96,2610.96,0.0,2024-08-08 21:56:00+00:00,ETH/USD
2609.42,2610.96,2606.3485,2609.29,0.433908234,2024-08-08 21:57:00+00:00,ETH/USD
2621.505,2637.69,2621.505,2637.69,0.0,2024-08-08 21:58:00+00:00,ETH/USD
2640.33,2646.315,2637.08,2638.08,0.155,2024-08-08 21:59:00+00:00,ETH/USD
2644.115,2644.115,2636.9795,2637.365,0.0,2024-08-08 22:00:00+00:00,ETH/USD
2634.181,2635.1915,2626.919,2626.919,0.001239951,2024-08-08 22:01:00+00:00,ETH/USD
2625.6485,2630.45,2625.6485,2630.3865,0.0,2024-08-08 22:02:00+00:00,ETH/USD
2629.226,2630.15,2625.618,2630.15,0.0,2024-08-08 22:03:00+00:00,ETH/USD
2628.53,2628.53,2628.53,2628.53,0.0,2024-08-08 22:05:00+00:00,ETH/USD
2626.6705,2627.5505,2624.89,2624.89,0.0,2024-08-08 22:06:00+00:00,ETH/USD
2622.5,2625.272,2622.5,2625.272,0.0,2024-08-08 22:07:00+00:00,ETH/USD
2627.035,2627.035,2623.87,2625.221,0.0,2024-08-08 22:08:00+00:00,ETH/USD
2630.6,2630.6,2628.781,2628.781,0.0,2024-08-08 22:09:00+00:00,ETH/USD
2629.3815,2633.53,2629.3815,2632.545,0.0,2024-08-08 22:10:00+00:00,ETH/USD
2636.1955,2636.1955,2632.106,2633.056,0.0,2024-08-08 22:12:00+00:00,ETH/USD
2633.493,2633.493,2629.075,2629.075,0.0,2024-08-08 22:13:00+00:00,ETH/USD
2625.424,2625.424,2624.935,2625.08,0.0,2024-08-08 22:14:00+00:00,ETH/USD
2623.59,2625.5565,2620.6,2625.5565,0.0,2024-08-08 22:17:00+00:00,ETH/USD
2623.978,2623.978,2623.978,2623.978,0.0,2024-08-08 22:18:00+00:00,ETH/USD
2633.5,2633.5,2633.5,2633.5,0.0,2024-08-08 22:20:00+00:00,ETH/USD
2631.74,2633.298,2631.74,2633.298,0.0,2024-08-08 22:21:00+00:00,ETH/USD
2636.1605,2636.1605,2634.215,2634.215,0.0,2024-08-08 22:22:00+00:00,ETH/USD
2634.87,2639.3035,2634.87,2637.589,0.0,2024-08-08 22:23:00+00:00,ETH/USD
2639.105,2639.5575,2639.105,2639.5575,0.0,2024-08-08 22:24:00+00:00,ETH/USD
2637.79,2640.8715,2637.79,2640.8715,0.0,2024-08-08 22:25:00+00:00,ETH/USD
2639.15,2639.15,2637.6385,2638.055,0.0,2024-08-08 22:26:00+00:00,ETH/USD
2636.2,2636.2,2636.2,2636.2,0.0,2024-08-08 22:27:00+00:00,ETH/USD
2631.29,2631.29,2631.29,2631.29,0.0,2024-08-08 22:28:00+00:00,ETH/USD
2632.685,2632.685,2632.685,2632.685,0.0,2024-08-08 22:29:00+00:00,ETH/USD
2630.952,2632.346,2630.952,2632.346,0.0,2024-08-08 22:30:00+00:00,ETH/USD
2636.7615,2637.925,2636.7615,2636.956,0.0,2024-08-08 22:31:00+00:00,ETH/USD
2640.2,2641.38,2639.4,2641.38,0.0,2024-08-08 22:32:00+00:00,ETH/USD
2640.2,2648.5615,2640.2,2648.5615,0.0,2024-08-08 22:33:00+00:00,ETH/USD
2652.812,2652.812,2649.841,2649.841,0.0,2024-08-08 22:34:00+00:00,ETH/USD
2649.6375,2649.6375,2647.1455,2647.1455,0.0,2024-08-08 22:35:00+00:00,ETH/USD
2641.0115,2641.7825,2639.999,2639.999,0.0,2024-08-08 22:36:00+00:00,ETH/USD
2635.925,2637.045,2635.925,2637.045,0.0,2024-08-08 22:37:00+00:00,ETH/USD
2638.676,2642.81,2637.35,2642.81,0.0,2024-08-08 22:38:00+00:00,ETH/USD
2645.325,2645.325,2645.325,2645.325,0.0,2024-08-08 22:39:00+00:00,ETH/USD
2646.4,2651.105,2646.4,2651.105,0.0,2024-08-08 22:40:00+00:00,ETH/USD
